origId, sciName, taxon, year, category, code, synonymousSpeciesUsed
538,Jynx torquilla,bird,1994,Lower Risk/least concern,LR/lc,NA
538,Jynx torquilla,bird,1988,Lower Risk/least concern,LR/lc,NA
540,Picumnus innominatus,bird,2018,Least Concern,LC,NA
540,Picumnus innominatus,bird,2016,Least Concern,LC,NA
540,Picumnus innominatus,bird,2012,Least Concern,LC,NA
540,Picumnus innominatus,bird,2009,Least Concern,LC,NA
540,Picumnus innominatus,bird,2008,Least Concern,LC,NA
540,Picumnus innominatus,bird,2004,Least Concern,LC,NA
540,Picumnus innominatus,bird,2000,Lower Risk/least concern,LR/lc,NA
540,Picumnus innominatus,bird,1994,Lower Risk/least concern,LR/lc,NA
540,Picumnus innominatus,bird,1988,Lower Risk/least concern,LR/lc,NA
628,Dendrocopos nanus,bird,2016,Least Concern,LC,Picoides nanus
628,Dendrocopos nanus,bird,2012,Least Concern,LC,Picoides nanus
628,Dendrocopos nanus,bird,2009,Least Concern,LC,Picoides nanus
628,Dendrocopos nanus,bird,2008,Least Concern,LC,Picoides nanus
628,Dendrocopos nanus,bird,2004,Least Concern,LC,Picoides nanus
628,Dendrocopos nanus,bird,2000,Lower Risk/least concern,LR/lc,Picoides nanus
628,Dendrocopos nanus,bird,1994,Lower Risk/least concern,LR/lc,Picoides nanus
628,Dendrocopos nanus,bird,1988,Lower Risk/least concern,LR/lc,Picoides nanus
636,Dendrocopos mahrattensis,bird,2016,Least Concern,LC,Leiopicus mahrattensis
636,Dendrocopos mahrattensis,bird,2012,Least Concern,LC,Leiopicus mahrattensis
636,Dendrocopos mahrattensis,bird,2009,Least Concern,LC,Leiopicus mahrattensis
636,Dendrocopos mahrattensis,bird,2008,Least Concern,LC,Leiopicus mahrattensis
636,Dendrocopos mahrattensis,bird,2004,Least Concern,LC,Leiopicus mahrattensis
636,Dendrocopos mahrattensis,bird,2000,Lower Risk/least concern,LR/lc,Leiopicus mahrattensis
636,Dendrocopos mahrattensis,bird,1994,Lower Risk/least concern,LR/lc,Leiopicus mahrattensis
636,Dendrocopos mahrattensis,bird,1988,Lower Risk/least concern,LR/lc,Leiopicus mahrattensis
691,Celeus brachyurus,bird,2016,Least Concern,LC,Micropternus brachyurus
691,Celeus brachyurus,bird,2012,Least Concern,LC,Micropternus brachyurus
691,Celeus brachyurus,bird,2009,Least Concern,LC,Micropternus brachyurus
691,Celeus brachyurus,bird,2008,Least Concern,LC,Micropternus brachyurus
691,Celeus brachyurus,bird,2004,Least Concern,LC,Micropternus brachyurus
691,Celeus brachyurus,bird,2000,Lower Risk/least concern,LR/lc,Micropternus brachyurus
691,Celeus brachyurus,bird,1994,Lower Risk/least concern,LR/lc,Micropternus brachyurus
691,Celeus brachyurus,bird,1988,Lower Risk/least concern,LR/lc,Micropternus brachyurus
706,Dryocopus javensis,bird,2016,Least Concern,LC,NA
706,Dryocopus javensis,bird,2012,Least Concern,LC,NA
706,Dryocopus javensis,bird,2009,Least Concern,LC,NA
706,Dryocopus javensis,bird,2008,Least Concern,LC,NA
706,Dryocopus javensis,bird,2004,Least Concern,LC,NA
706,Dryocopus javensis,bird,2000,Lower Risk/least concern,LR/lc,NA
706,Dryocopus javensis,bird,1994,Lower Risk/least concern,LR/lc,NA
706,Dryocopus javensis,bird,1988,Lower Risk/least concern,LR/lc,NA
721,Picus chlorolophus,bird,2016,Least Concern,LC,NA
721,Picus chlorolophus,bird,2012,Least Concern,LC,NA
721,Picus chlorolophus,bird,2009,Least Concern,LC,NA
721,Picus chlorolophus,bird,2008,Least Concern,LC,NA
721,Picus chlorolophus,bird,2004,Least Concern,LC,NA
721,Picus chlorolophus,bird,2000,Lower Risk/least concern,LR/lc,NA
721,Picus chlorolophus,bird,1994,Lower Risk/least concern,LR/lc,NA
721,Picus chlorolophus,bird,1988,Lower Risk/least concern,LR/lc,NA
737,Dinopium javanense,bird,2017,Least Concern,LC,NA
737,Dinopium javanense,bird,2016,Least Concern,LC,NA
737,Dinopium javanense,bird,2014,Least Concern,LC,NA
738,Dinopium benghalense,bird,2016,Least Concern,LC,NA
738,Dinopium benghalense,bird,2014,Least Concern,LC,NA
739,Chrysocolaptes lucidus,bird,2016,Least Concern,LC,NA
739,Chrysocolaptes lucidus,bird,2014,Least Concern,LC,NA
740,Chrysocolaptes festivus,bird,2016,Least Concern,LC,NA
740,Chrysocolaptes festivus,bird,2012,Least Concern,LC,NA
740,Chrysocolaptes festivus,bird,2009,Least Concern,LC,NA
740,Chrysocolaptes festivus,bird,2008,Least Concern,LC,NA
740,Chrysocolaptes festivus,bird,2004,Least Concern,LC,NA
740,Chrysocolaptes festivus,bird,2000,Lower Risk/least concern,LR/lc,NA
740,Chrysocolaptes festivus,bird,1994,Lower Risk/least concern,LR/lc,NA
740,Chrysocolaptes festivus,bird,1988,Lower Risk/least concern,LR/lc,NA
751,Hemicircus canente,bird,2016,Least Concern,LC,NA
751,Hemicircus canente,bird,2012,Least Concern,LC,NA
751,Hemicircus canente,bird,2009,Least Concern,LC,NA
751,Hemicircus canente,bird,2008,Least Concern,LC,NA
751,Hemicircus canente,bird,2004,Least Concern,LC,NA
751,Hemicircus canente,bird,2000,Lower Risk/least concern,LR/lc,NA
751,Hemicircus canente,bird,1994,Lower Risk/least concern,LR/lc,NA
751,Hemicircus canente,bird,1988,Lower Risk/least concern,LR/lc,NA
758,Megalaima zeylanica,bird,NA,NA,NA,none available
760,Megalaima viridis,bird,2016,Least Concern,LC,Psilopogon viridis
760,Megalaima viridis,bird,2012,Least Concern,LC,Psilopogon viridis
760,Megalaima viridis,bird,2009,Least Concern,LC,Psilopogon viridis
760,Megalaima viridis,bird,2008,Least Concern,LC,Psilopogon viridis
760,Megalaima viridis,bird,2004,Least Concern,LC,Psilopogon viridis
760,Megalaima viridis,bird,2000,Lower Risk/least concern,LR/lc,Psilopogon viridis
760,Megalaima viridis,bird,1994,Lower Risk/least concern,LR/lc,Psilopogon viridis
760,Megalaima viridis,bird,1988,Lower Risk/least concern,LR/lc,Psilopogon viridis
778,Megalaima rubricapillus,bird,NA,NA,NA,none available
779,Megalaima haemacephala,bird,2016,Least Concern,LC,Psilopogon haemacephalus
779,Megalaima haemacephala,bird,2012,Least Concern,LC,Psilopogon haemacephalus
779,Megalaima haemacephala,bird,2009,Least Concern,LC,Psilopogon haemacephalus
779,Megalaima haemacephala,bird,2008,Least Concern,LC,Psilopogon haemacephalus
779,Megalaima haemacephala,bird,2004,Least Concern,LC,Psilopogon haemacephalus
779,Megalaima haemacephala,bird,2000,Lower Risk/least concern,LR/lc,Psilopogon haemacephalus
779,Megalaima haemacephala,bird,1994,Lower Risk/least concern,LR/lc,Psilopogon haemacephalus
779,Megalaima haemacephala,bird,1988,Lower Risk/least concern,LR/lc,Psilopogon haemacephalus
943,Ocyceros griseus,bird,2019,Least Concern,LC,NA
943,Ocyceros griseus,bird,2016,Least Concern,LC,NA
943,Ocyceros griseus,bird,2012,Least Concern,LC,NA
943,Ocyceros griseus,bird,2009,Least Concern,LC,NA
943,Ocyceros griseus,bird,2008,Least Concern,LC,NA
943,Ocyceros griseus,bird,2004,Least Concern,LC,NA
943,Ocyceros griseus,bird,2000,Lower Risk/least concern,LR/lc,NA
943,Ocyceros griseus,bird,1994,Lower Risk/near threatened,LR/nt,NA
943,Ocyceros griseus,bird,1988,Lower Risk/least concern,LR/lc,NA
945,Ocyceros birostris,bird,2016,Least Concern,LC,NA
945,Ocyceros birostris,bird,2012,Least Concern,LC,NA
945,Ocyceros birostris,bird,2009,Least Concern,LC,NA
945,Ocyceros birostris,bird,2008,Least Concern,LC,NA
945,Ocyceros birostris,bird,2004,Least Concern,LC,NA
945,Ocyceros birostris,bird,2000,Lower Risk/least concern,LR/lc,NA
945,Ocyceros birostris,bird,1994,Lower Risk/least concern,LR/lc,NA
945,Ocyceros birostris,bird,1988,Lower Risk/least concern,LR/lc,NA
946,Anthracoceros coronatus,bird,2016,Near Threatened,NT,NA
946,Anthracoceros coronatus,bird,2012,Near Threatened,NT,NA
946,Anthracoceros coronatus,bird,2008,Near Threatened,NT,NA
946,Anthracoceros coronatus,bird,2004,Near Threatened,NT,NA
946,Anthracoceros coronatus,bird,2000,Lower Risk/near threatened,LR/nt,NA
946,Anthracoceros coronatus,bird,1994,Lower Risk/near threatened,LR/nt,NA
946,Anthracoceros coronatus,bird,1988,Lower Risk/least concern,LR/lc,NA
952,Buceros bicornis,bird,2018,Vulnerable,VU,NA
952,Buceros bicornis,bird,2016,Near Threatened,NT,NA
952,Buceros bicornis,bird,2015,Near Threatened,NT,NA
952,Buceros bicornis,bird,2013,Near Threatened,NT,NA
952,Buceros bicornis,bird,2012,Near Threatened,NT,NA
952,Buceros bicornis,bird,2008,Near Threatened,NT,NA
952,Buceros bicornis,bird,2004,Near Threatened,NT,NA
952,Buceros bicornis,bird,2000,Lower Risk/near threatened,LR/nt,NA
952,Buceros bicornis,bird,1994,Lower Risk/least concern,LR/lc,NA
952,Buceros bicornis,bird,1988,Lower Risk/least concern,LR/lc,NA
984,Upupa epops,bird,2019,Least Concern,LC,NA
984,Upupa epops,bird,2016,Least Concern,LC,NA
984,Upupa epops,bird,2012,Least Concern,LC,NA
984,Upupa epops,bird,2009,Least Concern,LC,NA
984,Upupa epops,bird,2008,Least Concern,LC,NA
984,Upupa epops,bird,2004,Least Concern,LC,NA
984,Upupa epops,bird,2000,Lower Risk/least concern,LR/lc,NA
984,Upupa epops,bird,1994,Lower Risk/least concern,LR/lc,NA
984,Upupa epops,bird,1988,Not Recognized,NR,NA
1023,Harpactes fasciatus,bird,2016,Least Concern,LC,NA
1023,Harpactes fasciatus,bird,2012,Least Concern,LC,NA
1023,Harpactes fasciatus,bird,2009,Least Concern,LC,NA
1023,Harpactes fasciatus,bird,2008,Least Concern,LC,NA
1023,Harpactes fasciatus,bird,2004,Least Concern,LC,NA
1023,Harpactes fasciatus,bird,2000,Lower Risk/least concern,LR/lc,NA
1023,Harpactes fasciatus,bird,1994,Lower Risk/least concern,LR/lc,NA
1023,Harpactes fasciatus,bird,1988,Lower Risk/least concern,LR/lc,NA
1038,Coracias benghalensis,bird,2016,Least Concern,LC,NA
1038,Coracias benghalensis,bird,2014,Least Concern,LC,NA
1043,Eurystomus orientalis,bird,2016,Least Concern,LC,NA
1043,Eurystomus orientalis,bird,2012,Least Concern,LC,NA
1043,Eurystomus orientalis,bird,2009,Least Concern,LC,NA
1043,Eurystomus orientalis,bird,2008,Least Concern,LC,NA
1043,Eurystomus orientalis,bird,2004,Least Concern,LC,NA
1043,Eurystomus orientalis,bird,2000,Lower Risk/least concern,LR/lc,NA
1043,Eurystomus orientalis,bird,1994,Lower Risk/least concern,LR/lc,NA
1043,Eurystomus orientalis,bird,1988,Lower Risk/least concern,LR/lc,NA
1066,Alcedo atthis,bird,2016,Least Concern,LC,NA
1066,Alcedo atthis,bird,2012,Least Concern,LC,NA
1066,Alcedo atthis,bird,2009,Least Concern,LC,NA
1066,Alcedo atthis,bird,2008,Least Concern,LC,NA
1066,Alcedo atthis,bird,2004,Least Concern,LC,NA
1066,Alcedo atthis,bird,2000,Lower Risk/least concern,LR/lc,NA
1066,Alcedo atthis,bird,1994,Lower Risk/least concern,LR/lc,NA
1066,Alcedo atthis,bird,1988,Lower Risk/least concern,LR/lc,NA
1069,Alcedo meninting,bird,2016,Least Concern,LC,NA
1069,Alcedo meninting,bird,2012,Least Concern,LC,NA
1069,Alcedo meninting,bird,2009,Least Concern,LC,NA
1069,Alcedo meninting,bird,2008,Least Concern,LC,NA
1069,Alcedo meninting,bird,2004,Least Concern,LC,NA
1069,Alcedo meninting,bird,2000,Lower Risk/least concern,LR/lc,NA
1069,Alcedo meninting,bird,1994,Lower Risk/least concern,LR/lc,NA
1069,Alcedo meninting,bird,1988,Lower Risk/least concern,LR/lc,NA
1083,Ceyx erithaca,bird,2016,Least Concern,LC,NA
1083,Ceyx erithaca,bird,2014,Least Concern,LC,NA
1098,Pelargopsis capensis,bird,2016,Least Concern,LC,NA
1098,Pelargopsis capensis,bird,2012,Least Concern,LC,NA
1098,Pelargopsis capensis,bird,2009,Least Concern,LC,NA
1098,Pelargopsis capensis,bird,2008,Least Concern,LC,NA
1098,Pelargopsis capensis,bird,2004,Least Concern,LC,NA
1098,Pelargopsis capensis,bird,2000,Lower Risk/least concern,LR/lc,NA
1098,Pelargopsis capensis,bird,1994,Lower Risk/least concern,LR/lc,NA
1098,Pelargopsis capensis,bird,1988,Lower Risk/least concern,LR/lc,NA
1102,Halcyon smyrnensis,bird,2017,Least Concern,LC,NA
1102,Halcyon smyrnensis,bird,2016,Least Concern,LC,NA
1102,Halcyon smyrnensis,bird,2014,Least Concern,LC,NA
1103,Halcyon pileata,bird,2016,Least Concern,LC,NA
1103,Halcyon pileata,bird,2012,Least Concern,LC,NA
1103,Halcyon pileata,bird,2009,Least Concern,LC,NA
1103,Halcyon pileata,bird,2008,Least Concern,LC,NA
1103,Halcyon pileata,bird,2004,Least Concern,LC,NA
1103,Halcyon pileata,bird,2000,Lower Risk/least concern,LR/lc,NA
1103,Halcyon pileata,bird,1994,Lower Risk/least concern,LR/lc,NA
1103,Halcyon pileata,bird,1988,Lower Risk/least concern,LR/lc,NA
1123,Todiramphus chloris,bird,2019,Least Concern,LC,NA
1123,Todiramphus chloris,bird,2016,Least Concern,LC,NA
1123,Todiramphus chloris,bird,2012,Least Concern,LC,NA
1123,Todiramphus chloris,bird,2009,Least Concern,LC,NA
1123,Todiramphus chloris,bird,2008,Least Concern,LC,NA
1123,Todiramphus chloris,bird,2004,Least Concern,LC,NA
1123,Todiramphus chloris,bird,2000,Lower Risk/least concern,LR/lc,NA
1123,Todiramphus chloris,bird,1994,Lower Risk/least concern,LR/lc,NA
1123,Todiramphus chloris,bird,1988,Lower Risk/least concern,LR/lc,NA
1155,Ceryle rudis,bird,2016,Least Concern,LC,NA
1155,Ceryle rudis,bird,2012,Least Concern,LC,NA
1155,Ceryle rudis,bird,2009,Least Concern,LC,NA
1155,Ceryle rudis,bird,2008,Least Concern,LC,NA
1155,Ceryle rudis,bird,2004,Least Concern,LC,NA
1155,Ceryle rudis,bird,2000,Lower Risk/least concern,LR/lc,NA
1155,Ceryle rudis,bird,1994,Lower Risk/least concern,LR/lc,NA
1155,Ceryle rudis,bird,1988,Lower Risk/least concern,LR/lc,NA
1161,Nyctyornis athertoni,bird,2016,Least Concern,LC,NA
1161,Nyctyornis athertoni,bird,2012,Least Concern,LC,NA
1161,Nyctyornis athertoni,bird,2009,Least Concern,LC,NA
1161,Nyctyornis athertoni,bird,2008,Least Concern,LC,NA
1161,Nyctyornis athertoni,bird,2004,Least Concern,LC,NA
1161,Nyctyornis athertoni,bird,2000,Lower Risk/least concern,LR/lc,NA
1161,Nyctyornis athertoni,bird,1994,Lower Risk/least concern,LR/lc,NA
1161,Nyctyornis athertoni,bird,1988,Lower Risk/least concern,LR/lc,NA
1174,Merops orientalis,bird,2016,Least Concern,LC,NA
1174,Merops orientalis,bird,2014,Least Concern,LC,NA
1179,Merops philippinus,bird,2016,Least Concern,LC,NA
1179,Merops philippinus,bird,2012,Least Concern,LC,NA
1179,Merops philippinus,bird,2009,Least Concern,LC,NA
1179,Merops philippinus,bird,2008,Least Concern,LC,NA
1179,Merops philippinus,bird,2004,Least Concern,LC,NA
1179,Merops philippinus,bird,2000,Lower Risk/least concern,LR/lc,NA
1179,Merops philippinus,bird,1994,Lower Risk/least concern,LR/lc,NA
1179,Merops philippinus,bird,1988,Lower Risk/least concern,LR/lc,NA
1182,Merops leschenaulti,bird,2016,Least Concern,LC,NA
1182,Merops leschenaulti,bird,2012,Least Concern,LC,NA
1182,Merops leschenaulti,bird,2009,Least Concern,LC,NA
1182,Merops leschenaulti,bird,2008,Least Concern,LC,NA
1182,Merops leschenaulti,bird,2004,Least Concern,LC,NA
1182,Merops leschenaulti,bird,2000,Lower Risk/least concern,LR/lc,NA
1182,Merops leschenaulti,bird,1994,Lower Risk/least concern,LR/lc,NA
1182,Merops leschenaulti,bird,1988,Lower Risk/least concern,LR/lc,NA
1192,Clamator jacobinus,bird,2016,Least Concern,LC,NA
1192,Clamator jacobinus,bird,2012,Least Concern,LC,NA
1192,Clamator jacobinus,bird,2009,Least Concern,LC,NA
1192,Clamator jacobinus,bird,2008,Least Concern,LC,NA
1192,Clamator jacobinus,bird,2004,Least Concern,LC,NA
1192,Clamator jacobinus,bird,2000,Lower Risk/least concern,LR/lc,NA
1192,Clamator jacobinus,bird,1994,Lower Risk/least concern,LR/lc,NA
1192,Clamator jacobinus,bird,1988,Lower Risk/least concern,LR/lc,NA
1194,Clamator coromandus,bird,2016,Least Concern,LC,NA
1194,Clamator coromandus,bird,2012,Least Concern,LC,NA
1194,Clamator coromandus,bird,2009,Least Concern,LC,NA
1194,Clamator coromandus,bird,2008,Least Concern,LC,NA
1194,Clamator coromandus,bird,2004,Least Concern,LC,NA
1194,Clamator coromandus,bird,2000,Lower Risk/least concern,LR/lc,NA
1194,Clamator coromandus,bird,1994,Lower Risk/least concern,LR/lc,NA
1194,Clamator coromandus,bird,1988,Lower Risk/least concern,LR/lc,NA
1198,Cuculus sparverioides,bird,NA,NA,NA,none available
1199,Cuculus varius,bird,2016,Least Concern,LC,Hierococcyx varius
1199,Cuculus varius,bird,2012,Least Concern,LC,Hierococcyx varius
1199,Cuculus varius,bird,2009,Least Concern,LC,Hierococcyx varius
1199,Cuculus varius,bird,2008,Least Concern,LC,Hierococcyx varius
1199,Cuculus varius,bird,2004,Least Concern,LC,Hierococcyx varius
1199,Cuculus varius,bird,2000,Lower Risk/least concern,LR/lc,Hierococcyx varius
1199,Cuculus varius,bird,1994,Lower Risk/least concern,LR/lc,Hierococcyx varius
1199,Cuculus varius,bird,1988,Lower Risk/least concern,LR/lc,Hierococcyx varius
1204,Cuculus micropterus,bird,2018,Least Concern,LC,NA
1204,Cuculus micropterus,bird,2016,Least Concern,LC,NA
1204,Cuculus micropterus,bird,2012,Least Concern,LC,NA
1204,Cuculus micropterus,bird,2009,Least Concern,LC,NA
1204,Cuculus micropterus,bird,2008,Least Concern,LC,NA
1204,Cuculus micropterus,bird,2004,Least Concern,LC,NA
1204,Cuculus micropterus,bird,2000,Lower Risk/least concern,LR/lc,NA
1204,Cuculus micropterus,bird,1994,Lower Risk/least concern,LR/lc,NA
1204,Cuculus micropterus,bird,1988,Lower Risk/least concern,LR/lc,NA
1208,Cuculus poliocephalus,bird,2016,Least Concern,LC,NA
1208,Cuculus poliocephalus,bird,2012,Least Concern,LC,NA
1208,Cuculus poliocephalus,bird,2009,Least Concern,LC,NA
1208,Cuculus poliocephalus,bird,2008,Least Concern,LC,NA
1208,Cuculus poliocephalus,bird,2004,Least Concern,LC,NA
1208,Cuculus poliocephalus,bird,2000,Lower Risk/least concern,LR/lc,NA
1208,Cuculus poliocephalus,bird,1994,Lower Risk/least concern,LR/lc,NA
1208,Cuculus poliocephalus,bird,1988,Lower Risk/least concern,LR/lc,NA
1214,Cacomantis sonneratii,bird,2016,Least Concern,LC,NA
1214,Cacomantis sonneratii,bird,2012,Least Concern,LC,NA
1214,Cacomantis sonneratii,bird,2009,Least Concern,LC,NA
1214,Cacomantis sonneratii,bird,2008,Least Concern,LC,NA
1214,Cacomantis sonneratii,bird,2004,Least Concern,LC,NA
1214,Cacomantis sonneratii,bird,2000,Lower Risk/least concern,LR/lc,NA
1214,Cacomantis sonneratii,bird,1994,Lower Risk/least concern,LR/lc,NA
1214,Cacomantis sonneratii,bird,1988,Lower Risk/least concern,LR/lc,NA
1215,Cacomantis passerinus,bird,2016,Least Concern,LC,NA
1215,Cacomantis passerinus,bird,2012,Least Concern,LC,NA
1215,Cacomantis passerinus,bird,2009,Least Concern,LC,NA
1215,Cacomantis passerinus,bird,2008,Least Concern,LC,NA
1215,Cacomantis passerinus,bird,2004,Least Concern,LC,NA
1215,Cacomantis passerinus,bird,2000,Lower Risk/least concern,LR/lc,NA
1215,Cacomantis passerinus,bird,1994,Lower Risk/least concern,LR/lc,NA
1215,Cacomantis passerinus,bird,1988,Lower Risk/least concern,LR/lc,NA
1231,Chrysococcyx maculatus,bird,2018,Least Concern,LC,NA
1231,Chrysococcyx maculatus,bird,2016,Least Concern,LC,NA
1231,Chrysococcyx maculatus,bird,2012,Least Concern,LC,NA
1231,Chrysococcyx maculatus,bird,2009,Least Concern,LC,NA
1231,Chrysococcyx maculatus,bird,2008,Least Concern,LC,NA
1231,Chrysococcyx maculatus,bird,2004,Least Concern,LC,NA
1231,Chrysococcyx maculatus,bird,2000,Lower Risk/least concern,LR/lc,NA
1231,Chrysococcyx maculatus,bird,1994,Lower Risk/least concern,LR/lc,NA
1231,Chrysococcyx maculatus,bird,1988,Lower Risk/least concern,LR/lc,NA
1239,Surniculus lugubris,bird,2016,Least Concern,LC,NA
1239,Surniculus lugubris,bird,2014,Least Concern,LC,NA
1241,Eudynamys scolopaceus,bird,2016,Least Concern,LC,NA
1241,Eudynamys scolopaceus,bird,2012,Least Concern,LC,NA
1241,Eudynamys scolopaceus,bird,2009,Least Concern,LC,NA
1241,Eudynamys scolopaceus,bird,2008,Least Concern,LC,NA
1241,Eudynamys scolopaceus,bird,2004,Least Concern,LC,NA
1241,Eudynamys scolopaceus,bird,2000,Lower Risk/least concern,LR/lc,NA
1241,Eudynamys scolopaceus,bird,1994,Lower Risk/least concern,LR/lc,NA
1241,Eudynamys scolopaceus,bird,1988,Lower Risk/least concern,LR/lc,NA
1250,Phaenicophaeus viridirostris,bird,2016,Least Concern,LC,NA
1250,Phaenicophaeus viridirostris,bird,2012,Least Concern,LC,NA
1250,Phaenicophaeus viridirostris,bird,2009,Least Concern,LC,NA
1250,Phaenicophaeus viridirostris,bird,2008,Least Concern,LC,NA
1250,Phaenicophaeus viridirostris,bird,2004,Least Concern,LC,NA
1250,Phaenicophaeus viridirostris,bird,2000,Lower Risk/least concern,LR/lc,NA
1250,Phaenicophaeus viridirostris,bird,1994,Lower Risk/least concern,LR/lc,NA
1250,Phaenicophaeus viridirostris,bird,1988,Lower Risk/least concern,LR/lc,NA
1251,Phaenicophaeus leschenaultii,bird,2016,Least Concern,LC,Taccocua leschenaultii
1251,Phaenicophaeus leschenaultii,bird,2012,Least Concern,LC,Taccocua leschenaultii
1251,Phaenicophaeus leschenaultii,bird,2009,Least Concern,LC,Taccocua leschenaultii
1251,Phaenicophaeus leschenaultii,bird,2008,Least Concern,LC,Taccocua leschenaultii
1251,Phaenicophaeus leschenaultii,bird,2004,Least Concern,LC,Taccocua leschenaultii
1251,Phaenicophaeus leschenaultii,bird,2000,Lower Risk/least concern,LR/lc,Taccocua leschenaultii
